"","V1","V2","V3","V4"
"2413",0,1,1,1
"2414",0,1,1,1
"2415",0,1,1,1
"2416",0,1,1,1
"2417",0,1,1,1
"2418",0,1,1,1
"2419",0,1,1,1
"2420",0,1,1,1
"2421",0,1,1,1
"2422",0,1,1,1
"2423",0,1,1,1
"2424",0,1,1,1
"2425",0,1,1,1
"2426",0,1,1,1
"2427",0,1,1,1
"2428",0,1,1,1
"2429",0,1,1,1
"2430",0,1,1,1
"2431",0,1,1,1
"2432",0,1,1,1
"2433",0,1,1,1
"2434",0,1,1,1
"2435",0,1,1,1
"2436",0,1,1,1
"2437",0,1,1,1
"2438",0,1,1,1
"2439",0,1,1,1
"2440",0,1,1,1
"2441",0,1,1,1
"2442",0,1,1,1
"2443",0,1,1,1
"2444",0,1,1,1
"2445",0,1,1,1
"2446",0,1,1,1
"2447",0,1,1,1
"2448",0,1,1,1
"2449",0,1,1,1
"2450",0,1,1,1
"2451",1,1,1,1
"2452",1,1,1,1
"2453",1,1,1,1
"2454",1,1,1,1
"2455",1,1,1,1
"2456",1,1,1,1
"2457",1,1,1,1
"2458",1,1,1,1
"2459",1,1,1,1
"2460",1,1,1,1
"2461",1,1,1,1
"2462",1,1,1,1
"2463",1,1,1,1
"2464",1,1,1,1
"2465",1,1,1,1
"2466",1,1,1,1
"2467",1,1,1,1
"2468",1,1,1,1
"2469",1,1,1,1
"2470",1,1,1,1
"2471",1,1,1,1
"2472",1,1,1,1
"2473",1,1,1,1
"2474",1,1,1,1
"2475",1,1,1,1
"2476",1,1,1,1
"2477",1,1,1,1
"2478",1,1,1,1
"2479",1,1,1,1
"2480",1,1,1,1
"2481",1,1,1,1
"2482",1,1,1,1
"2483",1,1,1,1
"2484",1,1,1,1
"2485",1,1,1,1
"2486",1,1,1,1
"2487",1,1,1,1
"2488",1,1,1,1
"2489",1,1,1,1
"2490",1,1,1,1
"2491",1,1,1,1
"2492",1,1,1,1
"2493",1,1,1,1
"2494",1,1,1,1
"2495",1,1,1,1
"2496",1,1,1,1
"2497",1,1,1,1
"2498",1,1,1,1
"2499",1,1,1,1
"2500",1,1,1,1
"2501",1,1,1,1
"2502",1,1,1,1
"2503",1,1,1,1
"2504",1,1,1,1
"2505",1,1,1,1
"2506",1,1,1,1
"2507",1,1,1,1
"2508",1,1,1,1
"2509",1,1,1,1
"2510",1,1,1,1
"2511",1,1,1,1
"2512",1,1,1,1
"2513",1,1,1,1
"2514",1,1,1,1
"2515",1,1,1,1
"2516",1,1,1,1
"2517",1,1,1,1
"2518",1,1,1,1
"2519",1,1,1,1
"2520",1,1,1,1
"2521",1,1,1,1
"2522",1,1,1,1
"2523",1,1,1,1
"2524",1,1,1,1
"2525",1,1,1,1
"2526",1,1,1,1
"2527",1,1,1,1
"2528",1,1,1,1
"2529",1,1,1,1
"2530",1,1,1,1
"2531",1,1,1,1
"2532",1,1,1,1
"2533",1,1,1,1
"2534",1,1,1,1
"2535",1,1,1,1
"2536",1,1,1,1
"2537",1,1,1,1
"2538",1,1,1,1
"2539",1,1,1,1
"2540",1,1,1,1
"2541",1,1,1,1
"2542",1,1,1,1
"2543",1,1,1,1
"2544",1,1,1,1
"2545",1,1,1,1
"2546",1,1,1,1
"2547",1,1,1,1
"2548",1,1,1,1
"2549",1,1,1,1
"2550",1,1,1,1
"2551",1,1,1,1
"2552",1,1,1,1
"2553",1,1,1,1
"2554",1,1,1,1
"2555",1,1,1,1
"2556",1,1,1,1
"2557",1,1,1,1
"2558",1,1,1,1
"2559",1,1,1,1
"2560",1,1,1,1
"2561",1,1,1,1
"2562",1,1,1,1
"2563",1,1,1,1
"2564",1,1,1,1
"2565",1,1,1,1
"2566",1,1,1,1
"2567",1,1,1,1
"2568",1,1,1,1
"2569",1,1,1,1
"2570",1,1,1,1
"2571",1,1,1,1
"2572",1,1,1,1
"2573",1,1,1,1
"2574",1,1,1,1
"2575",1,1,1,1
"2576",1,1,1,1
"2577",1,1,1,1
"2578",1,1,1,1
"2579",1,1,1,1
"2580",1,1,1,1
"2581",1,1,1,1
"2582",1,1,1,1
"2583",1,1,1,1
"2584",1,1,1,1
"2585",1,1,1,1
"2586",1,1,1,1
"2587",1,1,1,1
"2588",1,1,1,1
"2589",1,1,1,1
"2590",1,1,1,1
"2591",1,1,1,1
"2592",1,1,1,1
"2593",1,1,1,1
"2594",1,1,1,1
"2595",1,1,1,1
"2596",1,1,1,1
"2597",1,1,1,1
"2598",1,1,1,1
"2599",1,1,1,1
"2600",1,1,1,1
"2601",1,1,1,1
"2602",1,1,1,1
"2603",1,1,1,1
"2604",1,1,1,1
"2605",1,1,1,1
"2606",1,1,1,1
"2607",1,1,1,1
"2608",1,1,1,1
"2609",1,1,1,1
"2610",1,1,1,1
"2611",1,1,1,1
"2612",1,1,1,1
"2613",1,1,1,1
"2614",1,1,1,1
"2615",1,1,1,1
"2616",1,1,1,1
"2617",1,1,1,1
"2618",1,1,1,1
"2619",1,1,1,1
"2620",1,1,1,1
"2621",1,1,1,1
"2622",1,1,1,1
"2623",1,1,1,1
"2624",1,1,1,1
"2625",1,1,1,1
"2626",1,1,1,1
"2627",1,1,1,1
"2628",1,1,1,1
"2629",1,1,1,1
"2630",1,1,1,1
"2631",1,1,1,1
"2632",1,1,1,1
"2633",1,1,1,1
"2634",1,1,1,1
"2635",1,1,1,1
"2636",1,1,1,1
"2637",1,1,1,1
"2638",1,1,1,1
"2639",1,1,1,1
"2640",1,1,1,1
"2641",1,1,1,1
"2642",1,1,1,1
"2643",1,1,1,1
"2644",1,1,1,1
"2645",1,1,1,1
"2646",1,1,1,1
"2647",1,1,1,1
"2648",1,1,1,1
"2649",1,1,1,1
"2650",1,1,1,1
"2651",0,0,0,0
"2652",0,0,0,0
"2653",0,0,0,0
"2654",0,0,0,0
"2655",0,0,0,0
"2656",0,0,0,0
"2657",0,0,0,0
"2658",0,0,0,0
"2659",0,0,0,0
"2660",0,0,0,0
